Genus	Phylum	Gram_Stain	Oxygen_Tolerance	Motility	Metabolism
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Lokiarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Haloarchaeobius	Euryarchaeota	NA	NA	NA	NA
Salinigranum	Euryarchaeota	NA	NA	NA	NA
Cenarchaeum	Thaumarchaeota	Gram_Negative	Anaerobe	NA	NA
Stygiolobus	Crenarchaeota	NA	NA	NA	NA
Halomicrobium	Euryarchaeota	Gram_Negative	Anaerobe	Motile	NA
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Heimdallarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Methanolobus	Euryarchaeota	Gram_Negative	Anaerobe	Nonmotile	Methanogen
Halosimplex	Euryarchaeota	Gram_Negative	Anaerobe	NA	NA
Methanopyrus	Euryarchaeota	Gram_Negative	Anaerobe	NA	Methanogen
Candidatus Parvarchaeum	Candidatus Parvarchaeota	Gram_Negative	NA	NA	NA
Candidatus Caldiarchaeum	Thaumarchaeota	NA	NA	NA	NA
Thermogladius	Crenarchaeota	Gram_Negative	Anaerobe	NA	NA
Halolamina	Euryarchaeota	NA	NA	NA	NA
Natronoarchaeum	Euryarchaeota	NA	NA	NA	NA
Pyrodictium	Crenarchaeota	Gram_Negative	NA	NA	NA
Methanolinea	Euryarchaeota	Gram_Negative	NA	NA	NA
Geoglobus	Euryarchaeota	NA	NA	NA	NA
Halovivax	Euryarchaeota	Gram_Negative	Anaerobe	Nonmotile	NA
Natronococcus	Euryarchaeota	Gram_Negative	Unsure	Nonmotile	NA
Candidatus Nitrosocosmicus	Thaumarchaeota	NA	NA	NA	NA
Thermoplasma	Euryarchaeota	Gram_Negative	Anaerobe	Motile	NA
Halorientalis	Euryarchaeota	Gram_Negative	NA	NA	NA
Halapricum	Euryarchaeota	NA	NA	NA	NA
Staphylothermus	Crenarchaeota	Gram_Negative	Anaerobe	Nonmotile	NA
Candidatus Nitrosomarinus	Thaumarchaeota	NA	NA	NA	NA
Haloplanus	Euryarchaeota	Gram_Negative	Aerobe	Motile	NA
Picrophilus	Euryarchaeota	Gram_Negative	Anaerobe	NA	NA
Methanosalsum	Euryarchaeota	Gram_Negative	Anaerobe	Nonmotile	Methanogen
Candidatus Micrarchaeum	Candidatus Micrarchaeota	NA	NA	NA	NA
Candidatus Nanopusillus	Nanoarchaeota	NA	NA	NA	NA
Palaeococcus	Euryarchaeota	Gram_Negative	Anaerobe	Motile	NA
Methanocella	Euryarchaeota	Gram_Negative	Anaerobe	Nonmotile	Methanogen, Sulfur reducer
Methanocella	Euryarchaeota	Gram_Negative	Anaerobe	Nonmotile	Methanogen
Methanimicrococcus	Euryarchaeota	NA	NA	NA	NA
Thermoproteus	Crenarchaeota	Gram_Negative	Anaerobe	Nonmotile	NA
Halarchaeum	Euryarchaeota	Gram_Negative	NA	NA	NA
Aeropyrum	Crenarchaeota	Gram_Negative	NA	NA	NA
Candidatus Aenigmarchaeum	Aenigmarchaeota	NA	NA	NA	NA
Candidatus Halobonum	Euryarchaeota	NA	NA	NA	NA
Ignisphaera	Crenarchaeota	Gram_Negative	Anaerobe	Nonmotile	NA
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Diapherotrites	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Methanofollis	Euryarchaeota	Gram_Negative	Anaerobe	NA	Methanogen
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Odinarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Salinarchaeum	Euryarchaeota	NA	NA	NA	NA
Candidatus Iainarchaeum	Diapherotrites	NA	NA	NA	NA
Haloparvum	Euryarchaeota	NA	NA	NA	NA
Halovenus	Euryarchaeota	NA	NA	NA	NA
Sulfurisphaera	Crenarchaeota	Gram_Negative	Anaerobe	Nonmotile	Sulfur metabolizing
Candidatus Methanoplasma	Euryarchaeota	NA	NA	NA	NA
Methanosphaerula	Euryarchaeota	Gram_Positive	Anaerobe	Nonmotile	Methanogen
Halohasta	Euryarchaeota	NA	NA	NA	NA
Candidatus Nanosalina	Euryarchaeota	NA	NA	NA	NA
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Geoarchaeota	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Hyperthermus	Crenarchaeota	Gram_Negative	Anaerobe	Motile	Sulfur reducer
Methanonatronarchaeum	Euryarchaeota	NA	NA	NA	NA
Methanomethylovorans	Euryarchaeota	Gram_Negative	Anaerobe	Nonmotile	Methanogen
Pyrolobus	Crenarchaeota	Gram_Negative	Anaerobe	NA	NA
Fervidicoccus	Crenarchaeota	Gram_Negative	Anaerobe	Nonmotile	NA
Methanospirillum	Euryarchaeota	Gram_Negative	Anaerobe	Motile	Methanogen
Candidatus Nanosalinarum	Euryarchaeota	Gram_Negative	NA	NA	NA
Thermocladium	Crenarchaeota	Gram_Negative	Anaerobe	NA	NA
Enterobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Nitrogen fixation
Staphylococcus	Firmicutes	Gram_Positive	Unsure	Nonmotile	NA
Escherichia	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile:Chemotactic	Acetate producer, Ethanol production
Escherichia	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile:Chemotactic	Ethanol production, Lactose fermenting, Respiratory arsenate reductase
Escherichia	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile:Chemotactic	Lactose fermenting
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Novosphingobium	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Degrades aromatic hydrocarbons
Novosphingobium	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Nitrogen fixation
Teredinibacter	Proteobacteria	Gram_Negative	NA	Motile	Cellulose degrader, Dinitrogen-fixing
Paenibacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrogen fixation
Paenibacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrogen fixer- anaerobic
Paenibacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrate reducer
Paenibacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	Xylan degrader
Salmonella	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Acetate producer, Ethanol production
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Nitrate reducer
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Methanol degrading
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Auxotroph, Sugars fermentor, Xylose fermenting
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Mannan lysing
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Biomass degrader
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Saprotroph
Bacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile:Chemotactic	Iron reducer, PAH-degrading, Sulfur reducer
Mycobacteroides	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Burkholderia	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile:Chemotactic	Nitrogen fixation
Burkholderia	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile:Chemotactic	Nitrogen fixation, Pollutant degrader
Burkholderia	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile:Chemotactic	Benzene degradation
Burkholderia	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile:Chemotactic	PAH-degrading
Burkholderia	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile:Chemotactic	Chlorophenol degrading, Degrades aromatic hydrocarbons, Degrades organic material
Streptococcus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile	Lactose fermenting
Streptococcus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile	Homofermentative
Xanthomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Nitrogen fixer- aerobic
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Nitrogen fixation
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Arsenite oxidizer
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Saprotroph
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Nitrate reducer
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Denitrifying
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Degrades aromatic hydrocarbons
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Benzene degradation
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	PCP-degrading
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Degrades crude oil
Pseudomonas	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Chlorate-reducer, Fatty-acid-oxidizer, Nitrate reducer
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Chloroflexi	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Bacteroidetes	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Oenococcus	Firmicutes	Gram_Positive	Unsure	Nonmotile	NA
Fusobacterium	Fusobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Dadabacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Acinetobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Lactose fermenting
Acinetobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Prototrophic
Amycolatopsis	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Nitrate reducer
Pusillimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Helicobacter	Proteobacteria	Gram_Negative	Unsure	Motile	Hydrogen metabolizer
Helicobacter	Proteobacteria	Gram_Negative	Unsure	Motile	Hydrogen oxidizer
Helicobacter	Proteobacteria	Gram_Negative	Unsure	Motile	Hydrocarbons metabolizer
Prochlorococcus	Cyanobacteria	Gram_Negative	NA	Nonmotile	NA
Lactobacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile	Bacteriocins producer
Lactobacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile	Lactose fermenting
Lactobacillus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile	Homofermentative
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Verrucomicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Omnitrophica	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Xenorhabdus	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Enterococcus	Firmicutes	Gram_Positive	Unsure	Motile:Nonmotile	Lactose fermenting
Rhodoferax	Proteobacteria	Gram_Negative	Anaerobe	Motile	Iron reducer
unclassified	Microgenomates	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Microgenomates	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Microgenomates	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Microgenomates	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Microgenomates	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
